AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,_ID
573149388.447,144921.607457,352,644,68,SANTANDER,385,LANDAZURI,LANDAZURI,CM,68385,ZONA02,DANGA,DANGAZONA02,57314.939,349
119004698.853,44953.8465492,353,671,68,SANTANDER,755,SOCORRO,SOCORRO,CM,68755,ZONA04,DANGA,DANGAZONA04,11900.47,350
223235976.826,61276.9681644,354,318,05,ANTIOQUIA,125,CAICEDO,CAICEDO,CM,05125,ZONA06,DAMED,DAMEDZONA06,22323.598,351
221485268.823,65488.9067256,355,309,05,ANTIOQUIA,079,BARBOSA,BARBOSA,CM,05079,ZONA03,DAMED,DAMEDZONA03,22148.527,352
79667640.7428,38832.9855711,356,875,15,BOYACA,248,EL ESPINO,EL ESPINO,CM,15248,ZONA09,DABOG,DABOGZONA09,7966.764,353
215948613.58,66002.4429689,357,383,05,ANTIOQUIA,664,SAN PEDRO,SAN PEDRO,CM,05664,ZONA01,DAMED,DAMEDZONA01,21594.861,354
151309514.321,50681.2460692,358,379,05,ANTIOQUIA,656,SAN JERONIMO,SAN JERONIMO,CM,05656,ZONA01,DAMED,DAMEDZONA01,15130.951,355
408315939.94,82104.5965383,359,669,68,SANTANDER,720,SANTA HELENA DEL OPON,SANTA HELENA DEL OPON,CM,68720,ZONA05,DANGA,DANGAZONA05,40831.594,356
63052511.7308,39025.168061,360,991,68,SANTANDER,533,PARAMO,PARAMO,CM,68533,ZONA03,DANGA,DANGAZONA03,6305.251,357
68457165.539,37485.6591521,361,877,15,BOYACA,317,GUACAMAYAS,GUACAMAYAS,CM,15317,ZONA09,DABOG,DABOGZONA09,6845.717,358
82133496.0107,35488.457225,362,676,68,SANTANDER,855,VALLE DE SAN JOSE,VALLE DE SAN JOSE,CM,68855,ZONA03,DANGA,DANGAZONA03,8213.35,359
117902944.851,51200.6728011,363,879,15,BOYACA,673,SAN MATEO,SAN MATEO,CM,15673,ZONA09,DABOG,DABOGZONA09,11790.294,360
200093275.909,64492.3803099,364,618,68,SANTANDER,176,CHIMA,CHIMA,CM,68176,ZONA04,DANGA,DANGAZONA04,20009.328,361
39356226.561,32250.4167468,365,878,15,BOYACA,522,PANQUEBA,PANQUEBA,CM,15522,ZONA09,DABOG,DABOGZONA09,3935.623,362
71044217.6191,32989.7576952,366,881,15,BOYACA,810,TIPACOQUE,TIPACOQUE,CM,15810,ZONA09,DABOG,DABOGZONA09,7104.422,363
309947085.987,82758.00437340001,367,322,05,ANTIOQUIA,142,CARACOLI,CARACOLI,CM,05142,ZONA05,DAMED,DAMEDZONA05,30994.709,364
155676213.664,53568.757343,368,330,05,ANTIOQUIA,206,CONCEPCION,CONCEPCION,CM,05206,ZONA01,DAMED,DAMEDZONA01,15567.621,365
82737711.1107,37254.6292516,369,342,05,ANTIOQUIA,308,GIRARDOTA,GIRARDOTA,CM,05308,ZONA03,DAMED,DAMEDZONA03,8273.771000000001,366
178714045.831,65308.764684,370,883,15,BOYACA,097,BOAVITA,BOAVITA,CM,15097,ZONA09,DABOG,DABOGZONA09,17871.405,367
66310604.578,37701.4027251,371,332,05,ANTIOQUIA,212,COPACABANA,COPACABANA,CM,05212,ZONA06,DAMED,DAMEDZONA06,6631.06,368
150502452.211,50813.38957,372,311,05,ANTIOQUIA,088,BELLO,BELLO,CM,05088,ZONA06,DAMED,DAMEDZONA06,15050.245,369
221099701.558,64103.0169484,373,335,05,ANTIOQUIA,240,EBEJICO,EBEJICO,CM,05240,ZONA01,DAMED,DAMEDZONA01,22109.97,370
88147809.49590001,37299.618651,374,653,68,SANTANDER,524,PALMAS DEL SOCORRO,PALMAS DEL SOCORRO,CM,68524,ZONA04,DANGA,DANGAZONA04,8814.781000000001,371
222412886.421,63639.3248668,375,304,05,ANTIOQUIA,044,ANZA,ANZA,CM,05044,ZONA01,DAMED,DAMEDZONA01,22241.289,372
132045320.312,59832.4926309,376,296,05,ANTIOQUIA,021,ALEJANDRIA,ALEJANDRIA,CM,05021,ZONA01,DAMED,DAMEDZONA01,13204.532,373
181012707.604,52297.6779187,377,878,15,BOYACA,244,EL COCUY,EL COCUY,CM,15244,ZONA09,DABOG,DABOGZONA09,18101.271,374
369167943.021,91180.9126164,378,385,05,ANTIOQUIA,667,SAN RAFAEL,SAN RAFAEL,CM,05667,ZONA03,DAMED,DAMEDZONA03,36916.794,375
54834525.6085,31087.2100731,379,1043,68,SANTANDER,209,CONFINES,CONFINES,CM,68209,ZONA04,DANGA,DANGAZONA04,5483.453,376
51497470.2025,30653.1922132,380,1042,68,SANTANDER,498,OCAMONTE,OCAMONTE,CM,68498,ZONA03,DANGA,DANGAZONA03,5149.747,377
361656565.964,98913.6953526,381,293,05,ANTIOQUIA,001,MEDELLIN,MEDELLIN,CM,05001,ZONA02,DAMED,DAMEDZONA02,36165.657,378
205073605.544,60788.8710479,382,386,05,ANTIOQUIA,674,SAN VICENTE,SAN VICENTE,CM,05674,ZONA03,DAMED,DAMEDZONA03,20507.361,379
551096488.765,96847.34615509999,383,623,68,SANTANDER,217,COROMORO,COROMORO,CM,68217,ZONA03,DANGA,DANGAZONA03,55109.649,380
98290991.0293,48087.3299017,384,622,68,SANTANDER,211,CONTRATACION,CONTRATACION,CM,68211,ZONA04,DANGA,DANGAZONA04,9829.099,381
378036583.827,93258.62024210001,385,642,68,SANTANDER,397,LA PAZ,LA PAZ,CM,68397,ZONA05,DANGA,DANGAZONA05,37803.658,382
509588934.368,127699.22598,386,616,68,SANTANDER,167,CHARALA,CHARALA,CM,68167,ZONA03,DANGA,DANGAZONA03,50958.893,383
141083272.311,47814.3875966,387,882,15,BOYACA,753,SOATA,SOATA,CM,15753,ZONA09,DABOG,DABOGZONA09,14108.327,384
68673079.1037,35042.0094698,388,637,68,SANTANDER,322,GUAPOTA,GUAPOTA,CM,68322,ZONA04,DANGA,DANGAZONA04,6867.308,385
148503938.831,62513.4249924,389,366,05,ANTIOQUIA,541,PE¥OL,PE¥OL,CM,05541,ZONA03,DAMED,DAMEDZONA03,14850.394,386
3514824430.28,451901.915804,390,281,27,CHOCO,001,QUIBDO,QUIBDO,CM,27001,ZONA07,DAMED,DAMEDZONA07,351482.443,387
198764823.383,64431.5191501,391,884,15,BOYACA,403,LA UVITA,LA UVITA,CM,15403,ZONA09,DABOG,DABOGZONA09,19876.482,388
240554519.152,73121.615702,392,650,68,SANTANDER,500,OIBA,OIBA,CM,68500,ZONA04,DANGA,DANGAZONA04,24055.452,389
764739650.848,129697.760069,393,377,05,ANTIOQUIA,649,SAN CARLOS,SAN CARLOS,CM,05649,ZONA03,DAMED,DAMEDZONA03,76473.965,390
159830696.35,49298.9524553,394,346,05,ANTIOQUIA,318,GUARNE,GUARNE,CM,05318,ZONA03,DAMED,DAMEDZONA03,15983.07,391
119273770.856,50857.9353058,395,626,68,SANTANDER,245,EL GUACAMAYO,EL GUACAMAYO,CM,68245,ZONA04,DANGA,DANGAZONA04,11927.377,392
9552697575.139999,410345.456434,396,839,99,VICHADA,001,PUERTO CARRE¥O,PUERTO CARRE¥O,CM,99001,ZONA16,DABOG,DABOGZONA16,955269.758,393
161119492.138,54300.4967125,397,636,68,SANTANDER,320,GUADALUPE,GUADALUPE,CM,68320,ZONA04,DANGA,DANGAZONA04,16111.949,394
81471035.2745,39355.5212755,398,347,05,ANTIOQUIA,321,GUATAPE,GUATAPE,CM,05321,ZONA03,DAMED,DAMEDZONA03,8147.104,395
255555507.144,76895.2082047,399,313,05,ANTIOQUIA,093,BETULIA,BETULIA,CM,05093,ZONA06,DAMED,DAMEDZONA06,25555.551,396
113365885.841,42958.6740514,400,348,05,ANTIOQUIA,347,HELICONIA,HELICONIA,CM,05347,ZONA01,DAMED,DAMEDZONA01,11336.589,397
563277558.608,112994.085085,401,885,15,BOYACA,183,CHITA,CHITA,CM,15183,ZONA09,DABOG,DABOGZONA09,56327.756,398
213634311.254,70272.5061475,402,886,15,BOYACA,774,SUSACON,SUSACON,CM,15774,ZONA09,DABOG,DABOGZONA09,21363.431,399
1637851320.4,300175.397772,403,610,68,SANTANDER,101,BOLIVAR,BOLIVAR,CM,68101,ZONA05,DANGA,DANGAZONA05,163785.132,400
543739108.193,122589.711363,404,1048,05,ANTIOQUIA,585,PUERTO NARE,LA MAGDALENA,CM,05585,ZONA05,DAMED,DAMEDZONA05,54373.911,401
1439329665.74,201154.177411,405,985,15,BOYACA,572,PUERTO BOYACA,PUERTO BOYACA,CM,15572,ZONA03,DABOG,DABOGZONA03,143932.967,402
5076451529.33,537255.0622780001,406,851,85,CASANARE,125,HATO COROZAL,HATO COROZAL,CM,85125,ZONA10,DABOG,DABOGZONA10,507645.153,403
113818004.854,51030.8830242,407,358,05,ANTIOQUIA,440,MARINILLA,MARINILLA,CM,05440,ZONA01,DAMED,DAMEDZONA01,11381.8,404
130856970.312,51319.7144837,408,308,05,ANTIOQUIA,059,ARMENIA,ARMENIA,CM,05059,ZONA01,DAMED,DAMEDZONA01,13085.697,405
215751676.11,68489.50075570001,409,372,05,ANTIOQUIA,615,RIONEGRO,RIONEGRO,CM,05615,ZONA03,DAMED,DAMEDZONA03,21575.168,406
152536136.653,54473.7673761,410,852,85,CASANARE,136,LA SALINA,LA SALINA,CM,85136,ZONA10,DABOG,DABOGZONA10,15253.614,407
220747874.547,67799.9846789,411,344,05,ANTIOQUIA,313,GRANADA,GRANADA,CM,05313,ZONA03,DAMED,DAMEDZONA03,22074.787,408
267691450.795,71946.5668912,412,371,05,ANTIOQUIA,607,RETIRO,RETIRO,CM,05607,ZONA03,DAMED,DAMEDZONA03,26769.145,409
45990853.3264,28898.633685,413,605,68,SANTANDER,013,AGUADA,AGUADA,CM,68013,ZONA05,DANGA,DANGAZONA05,4599.085,410
23497905.1557,21863.7239077,414,350,05,ANTIOQUIA,360,ITAGUI,ITAGUI,CM,05360,ZONA05,DAMED,DAMEDZONA05,2349.791,411
46811514.6668,28567.4193152,415,338,05,ANTIOQUIA,266,ENVIGADO,ENVIGADO,CM,05266,ZONA04,DAMED,DAMEDZONA04,4681.151,412
20380621440.6,678336.995563,416,840,99,VICHADA,524,LA PRIMAVERA,LA PRIMAVERA,CM,99524,ZONA16,DABOG,DABOGZONA16,2038062.144,413
88008821.43960001,39697.6298721,417,300,05,ANTIOQUIA,036,ANGELOPOLIS,ANGELOPOLIS,CM,05036,ZONA06,DAMED,DAMEDZONA06,8800.882,414
431744092.165,88852.5274638,418,629,68,SANTANDER,264,ENCINO,ENCINO,CM,68264,ZONA03,DANGA,DANGAZONA03,43174.409,415
37075915.6714,26842.0889487,419,300,05,ANTIOQUIA,380,LA ESTRELLA,LA ESTRELLA,CM,05380,ZONA02,DAMED,DAMEDZONA02,3707.592,416
359185462.708,87315.25194089999,420,672,68,SANTANDER,770,SUAITA,SUAITA,CM,68770,ZONA04,DANGA,DANGAZONA04,35918.546,417
133068106.009,47831.8283423,421,887,15,BOYACA,368,JERICO,JERICO,CM,15368,ZONA09,DABOG,DABOGZONA09,13306.811,418
357800636.496,95526.89823200001,422,1023,68,SANTANDER,250,EL PE¥ON,EL PE¥ON,CM,68250,ZONA05,DANGA,DANGAZONA05,35780.064,419
201664437.748,66193.9004974,423,331,05,ANTIOQUIA,209,CONCORDIA,CONCORDIA,CM,05209,ZONA06,DAMED,DAMEDZONA06,20166.444,420
21570922.2167,19196.2886917,424,374,05,ANTIOQUIA,631,SABANETA,SABANETA,CM,05631,ZONA04,DAMED,DAMEDZONA04,2157.092,421
64583209.3619,36488.7290961,425,390,05,ANTIOQUIA,697,EL SANTUARIO,EL SANTUARIO,CM,05697,ZONA01,DAMED,DAMEDZONA01,6458.321,422
141693851.007,57907.4862364,426,888,15,BOYACA,720,SATIVANORTE,SATIVANORTE,CM,15720,ZONA09,DABOG,DABOGZONA09,14169.385,423
45584622.1192,33478.9026922,427,662,68,SANTANDER,673,SAN BENITO,SAN BENITO,CM,68673,ZONA05,DANGA,DANGAZONA05,4558.462,424
152645676.601,49671.2669666,428,891,15,BOYACA,839,TUTAZA,TUTAZA,CM,15839,ZONA09,DABOG,DABOGZONA09,15264.568,425
145924881.17,51652.1832053,429,397,05,ANTIOQUIA,809,TITIRIBI,TITIRIBI,CM,05809,ZONA06,DAMED,DAMEDZONA06,14592.488,426
423873744.058,108812.715942,430,324,05,ANTIOQUIA,148,EL CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,CM,05148,ZONA01,DAMED,DAMEDZONA01,42387.374,427
443819867.837,95129.761357,431,382,05,ANTIOQUIA,660,SAN LUIS,SAN LUIS,CM,05660,ZONA03,DAMED,DAMEDZONA03,44381.987,428
636969921.659,120782.851114,432,890,15,BOYACA,755,SOCOTA,SOCOTA,CM,15755,ZONA09,DABOG,DABOGZONA09,63696.992,429
152790205.644,53659.4422856,433,319,05,ANTIOQUIA,129,CALDAS,CALDAS,CM,05129,ZONA02,DAMED,DAMEDZONA02,15279.021,430
97286057.93099999,38887.608424,434,619,68,SANTANDER,179,CHIPATA,CHIPATA,CM,68179,ZONA05,DANGA,DANGAZONA05,9728.606,431
448675689.638,98410.3943959,435,375,05,ANTIOQUIA,642,SALGAR,SALGAR,CM,05642,ZONA06,DAMED,DAMEDZONA06,44867.569,432
285406606.767,87465.1938997,436,861,85,CASANARE,315,SACAMA,SACAMA,CM,85315,ZONA10,DABOG,DABOGZONA10,28540.661,433
372327630.625,121205.217351,437,673,68,SANTANDER,773,SUCRE,SUCRE,CM,68773,ZONA05,DANGA,DANGAZONA05,37232.763,434
263019032.654,87390.09231560001,438,329,05,ANTIOQUIA,197,COCORNA,COCORNA,CM,05197,ZONA03,DAMED,DAMEDZONA03,26301.903,435
12476380463.4,613191.539986,439,857,85,CASANARE,250,PAZ DE ARIPORO,PAZ DE ARIPORO,CM,85250,ZONA10,DABOG,DABOGZONA10,1247638.046,436
72358140.1735,34408.5071592,440,921,15,BOYACA,686,SANTANA,SANTANA,CM,15686,ZONA05,DANGA,DANGAZONA05,7235.814,437
102249809.74,43020.995206,441,297,05,ANTIOQUIA,030,AMAGA,AMAGA,CM,05030,ZONA06,DAMED,DAMEDZONA06,10224.981,438
56147042.441,41580.6855259,442,889,15,BOYACA,723,SATIVASUR,SATIVASUR,CM,15723,ZONA09,DABOG,DABOGZONA09,5614.704,439
35166799.6123,25240.4426669,443,1044,68,SANTANDER,327,GUEPSA,GUEPSA,CM,68327,ZONA05,DANGA,DANGAZONA05,3516.68,440
111231695.083,43837.4568168,444,892,15,BOYACA,537,PAZ DE RIO,PAZ DE RIO,CM,15537,ZONA09,DABOG,DABOGZONA09,11123.17,441
134709367.443,56847.2310791,445,354,05,ANTIOQUIA,376,LA CEJA,LA CEJA,CM,05376,ZONA03,DAMED,DAMEDZONA03,13470.937,442
2112073264.82,293730.280725,446,275,27,CHOCO,025,ALTO BAUDO,PIE DE PATO,CM,27025,ZONA07,DAMED,DAMEDZONA07,211207.326,443
180387785.186,62397.2244404,447,893,15,BOYACA,757,SOCHA,SOCHA,CM,15757,ZONA09,DABOG,DABOGZONA09,18038.779,444
201108101.005,67646.85505680001,448,355,05,ANTIOQUIA,400,LA UNION,LA UNION,CM,05400,ZONA03,DAMED,DAMEDZONA03,20110.81,445
154722258.166,57143.4691619,449,870,15,BOYACA,087,BELEN,BELEN,CM,15087,ZONA07,DABOG,DABOGZONA07,15472.226,446
135086447.075,52509.1569597,450,922,15,BOYACA,185,CHITARAQUE,CHITARAQUE,CM,15185,ZONA04,DANGA,DANGAZONA04,13508.645,447
100270577.283,46084.0027451,451,923,15,BOYACA,664,SAN JOSE DE PARE,SAN JOSE DE PARE,CM,15664,ZONA05,DANGA,DANGAZONA05,10027.058,448
354359933.562,87335.60211360001,452,369,05,ANTIOQUIA,591,PUERTO TRIUNFO,PUERTO TRIUNFO,CM,05591,ZONA05,DAMED,DAMEDZONA05,35435.993,449
1100225896.4,157853.095722,453,863,85,CASANARE,400,TAMARA,TAMARA,CM,85400,ZONA10,DABOG,DABOGZONA10,110022.59,450
435167218.685,101703.819825,454,633,68,SANTANDER,298,GAMBITA,GAMBITA,CM,68298,ZONA04,DANGA,DANGAZONA04,43516.722,451
144773410.314,55753.2026958,455,405,05,ANTIOQUIA,861,VENECIA,VENECIA,CM,05861,ZONA06,DAMED,DAMEDZONA06,14477.341,452
1006758912.45,193903.280438,456,286,27,CHOCO,495,NUQUI,NUQUI,CM,27495,ZONA07,DAMED,DAMEDZONA07,100675.891,453
33382801.0409,28944.7563815,457,992,68,SANTANDER,077,BARBOSA,BARBOSA,CM,68077,ZONA04,DANGA,DANGAZONA04,3338.28,454
359026937.128,97338.5690854,458,641,68,SANTANDER,377,LA BELLEZA,LA BELLEZA,CM,68377,ZONA05,DANGA,DANGAZONA05,35902.694,455
207355764.682,74287.7641865,459,387,05,ANTIOQUIA,679,SANTA BARBARA,SANTA BARBARA,CM,05679,ZONA06,DAMED,DAMEDZONA06,20735.576,456
72591030.0316,36999.1484816,460,638,68,SANTANDER,324,GUAVATA,GUAVATA,CM,68324,ZONA05,DANGA,DANGAZONA05,7259.103,457
621083048.956,116664.4871,461,281,27,CHOCO,245,EL CARMEN DE ATRATO,EL CARMEN DE ATRATO,CM,27245,ZONA07,DAMED,DAMEDZONA07,62108.305,458
54663671.5044,34151.5425045,462,895,15,BOYACA,162,CERINZA,CERINZA,CM,15162,ZONA07,DABOG,DABOGZONA07,5466.367,459
416386002.454,111307.155974,463,915,15,BOYACA,516,PAIPA,PAIPA,CM,15516,ZONA07,DABOG,DABOGZONA07,41638.6,460
281227522.872,82241.7043712,464,908,15,BOYACA,238,DUITAMA,DUITAMA,CM,15238,ZONA07,DABOG,DABOGZONA07,28122.752,461
80171680.5765,37380.7445311,465,359,05,ANTIOQUIA,467,MONTEBELLO,MONTEBELLO,CM,05467,ZONA06,DAMED,DAMEDZONA06,8017.168,462
225906371.247,65195.4370714,466,339,05,ANTIOQUIA,282,FREDONIA,FREDONIA,CM,05282,ZONA06,DAMED,DAMEDZONA06,22590.637,463
74727086.42990001,41842.8801257,467,896,15,BOYACA,693,SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO,CM,15693,ZONA07,DABOG,DABOGZONA07,7472.709,464
356977353.309,99929.064482,468,378,05,ANTIOQUIA,652,SAN FRANCISCO,SAN FRANCISCO,CM,05652,ZONA03,DAMED,DAMEDZONA03,35697.735,465
128382043.89,49742.7360545,469,872,15,BOYACA,092,BETEITIVA,BETEITIVA,CM,15092,ZONA09,DABOG,DABOGZONA09,12838.204,466
80629090.7033,34681.0397006,470,924,15,BOYACA,816,TOGUI,TOGUI,CM,15816,ZONA07,DABOG,DABOGZONA07,8062.909,467
212843640.735,77778.42146519999,471,925,15,BOYACA,469,MONIQUIRA,MONIQUIRA,CM,15469,ZONA07,DABOG,DABOGZONA07,21284.364,468
140113940.501,49656.0892897,472,396,05,ANTIOQUIA,792,TARSO,TARSO,CM,05792,ZONA06,DAMED,DAMEDZONA06,14011.394,469
207635231.585,76593.5449005,473,894,15,BOYACA,790,TASCO,TASCO,CM,15790,ZONA09,DABOG,DABOGZONA09,20763.523,470
410257343.928,81020.8645117,474,314,05,ANTIOQUIA,101,CIUDAD BOLIVAR,CIUDAD BOLIVAR,CM,05101,ZONA06,DAMED,DAMEDZONA06,41025.734,471
257028201.138,71735.5641171,475,656,68,SANTANDER,572,PUENTE NACIONAL,PUENTE NACIONAL,CM,68572,ZONA05,DANGA,DANGAZONA05,25702.82,472
507921042.843,98055.6015543,476,294,05,ANTIOQUIA,002,ABEJORRAL,ABEJORRAL,CM,05002,ZONA03,DAMED,DAMEDZONA03,50792.104,473
1303276496.41,287356.806304,477,392,05,ANTIOQUIA,756,SONSON,SONSON,CM,05756,ZONA03,DAMED,DAMEDZONA03,130327.65,474
135343213.205,53128.7404809,478,639,68,SANTANDER,368,JESUS MARIA,JESUS MARIA,CM,68368,ZONA05,DANGA,DANGAZONA05,13534.321,475
98714566.9487,41469.6677586,479,897,15,BOYACA,276,FLORESTA,FLORESTA,CM,15276,ZONA09,DABOG,DABOGZONA09,9871.457,476
510993440.863,111792.746952,480,984,15,BOYACA,507,OTANCHE,OTANCHE,CM,15507,ZONA05,DABOG,DABOGZONA05,51099.344,477
117035349.102,44949.7482348,481,368,05,ANTIOQUIA,576,PUEBLORRICO,PUEBLORRICO,CM,05576,ZONA06,DAMED,DAMEDZONA06,11703.535,478
178098389.591,66334.91606439999,482,353,05,ANTIOQUIA,368,JERICO,JERICO,CM,05368,ZONA06,DAMED,DAMEDZONA06,17809.839,479
157628293.389,63300.741254,483,630,68,SANTANDER,271,FLORIAN,FLORIAN,CM,68271,ZONA05,DANGA,DANGAZONA05,15762.829,480
190570428.491,72345.6770255,484,606,68,SANTANDER,020,ALBANIA,ALBANIA,CM,68020,ZONA05,DANGA,DANGAZONA05,19057.043,481
63622876.3688,36221.5238039,485,899,15,BOYACA,215,CORRALES,CORRALES,CM,15215,ZONA09,DABOG,DABOGZONA09,6362.288,482
281823463.872,78590.5868891,486,918,15,BOYACA,763,SOTAQUIRA,SOTAQUIRA,CM,15763,ZONA07,DABOG,DABOGZONA07,28182.346,483
15862149.79,15570.2619372,487,898,15,BOYACA,114,BUSBANZA,BUSBANZA,CM,15114,ZONA09,DABOG,DABOGZONA09,1586.215,484
333284597.829,83002.95075420001,488,904,15,BOYACA,550,PISBA,PISBA,CM,15550,ZONA09,DABOG,DABOGZONA09,33328.46,485
73327171.18529999,43945.2090692,489,1067,05,ANTIOQUIA,390,LA PINTADA,LA PINTADA,CM,05390,ZONA06,DAMED,DAMEDZONA06,7332.717,486
163240510.457,64306.1543439,490,869,15,BOYACA,051,ARCABUCO,ARCABUCO,CM,15051,ZONA07,DABOG,DABOGZONA07,16324.051,487
921919618.892,162413.8342,491,787,25,CUNDINAMARCA,885,YACOPI,YACOPI,CM,25885,ZONA05,DABOG,DABOGZONA05,92191.962,488
128101413.764,58945.3373411,492,900,15,BOYACA,296,GAMEZA,GAMEZA,CM,15296,ZONA09,DABOG,DABOGZONA09,12810.141,489
785247940.27,125115.595488,493,858,85,CASANARE,263,PORE,PORE,CM,85263,ZONA10,DABOG,DABOGZONA10,78524.79399999999,490
45679591.7087,30151.9152286,494,349,05,ANTIOQUIA,353,HISPANIA,HISPANIA,CM,05353,ZONA06,DAMED,DAMEDZONA06,4567.959,491
571146948.807,118951.756992,495,986,15,BOYACA,533,PAYA,PAYA,CM,15533,ZONA09,DABOG,DABOGZONA09,57114.695,492
279215353.138,80184.4744083,496,976,15,BOYACA,531,PAUNA,PAUNA,CM,15531,ZONA05,DABOG,DABOGZONA05,27921.535,493
252747210.14,75639.02967,497,394,05,ANTIOQUIA,789,TAMESIS,TAMESIS,CM,05789,ZONA06,DAMED,DAMEDZONA06,25274.721,494
225996151.802,79910.91635,498,312,05,ANTIOQUIA,091,BETANIA,BETANIA,CM,05091,ZONA06,DAMED,DAMEDZONA06,22599.615,495
89508644.00740001,40835.3452803,499,926,15,BOYACA,293,GACHANTIVA,GACHANTIVA,CM,15293,ZONA07,DABOG,DABOGZONA07,8950.864,496
187118313.149,68685.0276111,500,927,15,BOYACA,204,COMBITA,COMBITA,CM,15204,ZONA07,DABOG,DABOGZONA07,18711.831,497
51281952.2642,30724.7326812,501,909,15,BOYACA,491,NOBSA,NOBSA,CM,15491,ZONA09,DABOG,DABOGZONA09,5128.195,498
115838357.075,45452.4686745,502,910,15,BOYACA,806,TIBASOSA,TIBASOSA,CM,15806,ZONA09,DABOG,DABOGZONA09,11583.836,499
567144261.057,125889.840704,503,746,25,CUNDINAMARCA,572,PUERTO SALGAR,PUERTO SALGAR,CM,25572,ZONA03,DABOG,DABOGZONA03,56714.426,500
74588758.846,38323.0039032,504,966,15,BOYACA,696,SANTA SOFIA,SANTA SOFIA,CM,15696,ZONA07,DABOG,DABOGZONA07,7458.876,501
34062064.928,24188.5576227,505,901,15,BOYACA,820,TOPAGA,TOPAGA,CM,15820,ZONA09,DABOG,DABOGZONA09,3406.206,502
283877710.123,70761.9461948,506,973,15,BOYACA,632,SABOYA,SABOYA,CM,15632,ZONA05,DABOG,DABOGZONA05,28387.771,503
540716118.017,114750.57067,507,299,05,ANTIOQUIA,034,ANDES,ANDES,CM,05034,ZONA06,DAMED,DAMEDZONA06,54071.612,504
233839175.999,87506.8659378,508,307,05,ANTIOQUIA,055,ARGELIA,ARGELIA,CM,05055,ZONA03,DAMED,DAMEDZONA03,23383.918,505
183057485.658,54727.0019592,509,980,15,BOYACA,681,SAN PABLO DE BORBUR,SAN PABLO DE BORBUR,CM,15681,ZONA05,DABOG,DABOGZONA05,18305.749,506
361155854.587,85082.12621240001,510,902,15,BOYACA,464,MONGUA,MONGUA,CM,15464,ZONA09,DABOG,DABOGZONA09,36115.585,507
207298883.173,67828.531395,511,911,15,BOYACA,759,SOGAMOSO,SOGAMOSO,CM,15759,ZONA09,DABOG,DABOGZONA09,20729.888,508
87492980.5765,48422.2390931,512,403,05,ANTIOQUIA,856,VALPARAISO,VALPARAISO,CM,05856,ZONA06,DAMED,DAMEDZONA06,8749.298000000001,509
611783220.345,121659.162086,513,284,27,CHOCO,413,LLORO,LLORO,CM,27413,ZONA07,DAMED,DAMEDZONA07,61178.322,510
501452728.661,129982.444162,514,249,17,CALDAS,013,AGUADAS,AGUADAS,CM,17013,ZONA01,DALES,DALESZONA01,50145.273,511
27958131.4405,25858.6259224,515,975,15,BOYACA,832,TUNUNGUA,TUNUNGUA,CM,15832,ZONA05,DABOG,DABOGZONA05,2795.813,512
56880064.5989,30446.3596075,516,903,15,BOYACA,466,MONGUI,MONGUI,CM,15466,ZONA09,DABOG,DABOGZONA09,5688.006,513
129904269.74,76705.3790669,517,971,15,BOYACA,176,CHIQUINQUIRA,CHIQUINQUIRA,CM,15176,ZONA05,DABOG,DABOGZONA05,12990.427,514
54035972.9878,33699.8885826,518,974,15,BOYACA,106,BRICE¥O,BRICE¥O,CM,15106,ZONA05,DABOG,DABOGZONA05,5403.597,515
149924488.587,56473.4804466,519,919,15,BOYACA,837,TUTA,TUTA,CM,15837,ZONA07,DABOG,DABOGZONA07,14992.449,516
1048122772.17,156928.437836,520,855,85,CASANARE,225,NUNCHIA,NUNCHIA,CM,85225,ZONA10,DABOG,DABOGZONA10,104812.277,517
112920326.41,50639.2570342,521,963,15,BOYACA,407,VILLA DE LEYVA,VILLA DE LEYVA,CM,15407,ZONA07,DABOG,DABOGZONA07,11292.033,518
91035716.8724,43248.6075898,522,912,15,BOYACA,272,FIRAVITOBA,FIRAVITOBA,CM,15272,ZONA09,DABOG,DABOGZONA09,9103.572,519
105625984.505,45638.0322813,523,967,15,BOYACA,776,SUTAMARCHAN,SUTAMARCHAN,CM,15776,ZONA05,DABOG,DABOGZONA05,10562.598,520
65193286.1856,34915.6031384,524,962,15,BOYACA,476,MOTAVITA,MOTAVITA,CM,15476,ZONA07,DABOG,DABOGZONA07,6519.329,521
237869492.86,67657.6574691,525,352,05,ANTIOQUIA,364,JARDIN,JARDIN,CM,05364,ZONA06,DAMED,DAMEDZONA06,23786.949,522
304105725.8,84662.928679,526,362,05,ANTIOQUIA,483,NARI¥O,NARI¥O,CM,05483,ZONA03,DAMED,DAMEDZONA03,30410.573,523
634031022.5599999,106841.69569,527,905,15,BOYACA,377,LABRANZAGRANDE,LABRANZAGRANDE,CM,15377,ZONA09,DABOG,DABOGZONA09,63403.102,524
38840405.7837,27566.369969,528,965,15,BOYACA,232,CHIQUIZA,CHIQUIZA,CM,15232,ZONA07,DABOG,DABOGZONA07,3884.041,525
