idmun,newid,year,idstate,newids,state,municipality,coca_,id,asp_,er_,pop_,popr_,popu_,pserv,ver,victim,npark,elevation_,precipitat_,resguardo,ipc,conflict,sipcc,infrastructurepcc,humancappcc,propertypcc,gaspcc,royaltiespcc,cofinancingpcc,induscomerpcc,nontaxincomepcc,dpark,dresguardo,delta_coca,qrt_ppasta_1,qrt_ppasta_2,qrt_ppasta_3,qrt_ppasta_4,qrt_ppasta_m
25524,25524,2012,25,25,Cundinamarca,Pandi,0,255242012,0,0,5595,4544,1051,65.82,0,0,,1426.55,1700,0,111.82,0,645.78284,475.13535,170.64751,53.606037,9.2706127,0,103.78179,13.153081,22.14222,0,0,0,0,0,0,0,1
25524,25524,2013,25,25,Cundinamarca,Pandi,0,255242013,0,0,5615,4559,1056,69.080002,0,0,,1426.55,1700,0,113.98,0,948.61469,696.84436,251.77028,69.468842,10.141129,102.51412,0,14.615677,20.40523,0,0,0,0,0,0,0,1
25524,25524,2014,25,25,Cundinamarca,Pandi,0,255242014,0,0,5633,4573,1060,71.873489,0,0,,1426.55,1700,0,118.15,0,1009.0447,727.98975,281.05505,50.913025,10.912809,197.68491,0,8.1861477,14.470378,0,0,0,0,0,0,0,1
25524,25524,2015,25,25,Cundinamarca,Pandi,0,255242015,0,0,5658,4592,1066,72.819443,0,0,,1426.55,1700,0,126.15,0,1798.015,1050.5747,747.44037,48.22834,18.767879,55.378952,0,14.392438,13.865229,0,0,0,0,0,0,0,1
25524,25524,2016,25,25,Cundinamarca,Pandi,0,255242016,0,0,5676,4606,1070,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
25524,25524,2017,25,25,Cundinamarca,Pandi,0,255242017,0,0,5697,4622,1075,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
25530,25530,2001,25,25,Cundinamarca,Paratebueno,0,255302001,0,0,7247,5313,1934,,0,0,,373.07599,3931.8501,0,66.730003,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,1
25530,25530,2002,25,25,Cundinamarca,Paratebueno,0,255302002,0,0,7294,5325,1969,58.008129,0,0,,373.07599,3931.8501,0,71.400002,0,224.69139,80.328293,144.36311,0,0,0,0,0,105.27301,0,0,0,0,0,0,0,1
25530,25530,2003,25,25,Cundinamarca,Paratebueno,0,255302003,0,0,7338,5334,2004,56.190636,0,0,,373.07599,3931.8501,0,76.029999,0,409.36365,247.79456,161.56908,61.054138,34.741207,42.035954,0,.88545042,7.2965417,0,0,0,0,0,0,0,1
25530,25530,2004,25,25,CUNDINAMARCA,PARATE BUENO,0,255302004,0,0,7379,5341,2038,61.111641,0,0,,373.07599,3931.8501,0,80.209999,0,392.62366,204.88213,187.74153,70.657623,60.166462,33.060154,0,16.169102,9.9609785,0,0,0,0,0,0,0,1
25530,25530,2005,25,25,CUNDINAMARCA,PARATE BUENO,0,255302005,0,0,7416,5343,2073,53.61903,0,2,,373.07599,3931.8501,0,84.099998,.26968718,393.79858,210.66992,183.12865,84.163887,55.305431,0,0,4.6250868,13.027879,0,0,0,0,0,0,0,1
25530,25530,2006,25,25,CUNDINAMARCA,PARATE BUENO,0,255302006,0,0,7450,5342,2108,67.303741,0,0,,373.07599,3931.8501,0,87.870003,0,393.08511,226.91499,166.17012,70.484695,51.049175,0,0,2.9434879,29.817844,0,0,0,0,1,0,0,0
25530,25530,2007,25,25,CUNDINAMARCA,PARATE BUENO,0,255302007,0,7,7482,5342,2140,71.623512,0,0,,373.07599,3931.8501,0,92.870003,0,562.63654,387.32516,175.31137,61.574863,50.454674,0,121.97797,3.8651321,14.895516,0,0,0,0,0,0,1,0
25530,25530,2008,25,25,CUNDINAMARCA,PARATE BUENO,0,255302008,0,0,7515,5341,2174,66.519363,0,0,,373.07599,3931.8501,0,100,0,455.57645,141.99959,313.57684,79.952103,45.506985,0,0,7.9055223,24.550764,0,0,0,1,0,0,0,0
25530,25530,2009,25,25,CUNDINAMARCA,PARATE BUENO,0,255302009,0,0,7547,5341,2206,64.561165,0,0,,373.07599,3931.8501,0,102,0,795.08661,411.97772,383.10886,85.853233,38.466133,168.32802,0,75.660896,14.005304,0,0,0,0,0,1,0,0
25530,25530,2010,25,25,CUNDINAMARCA,PARATE BUENO,0,255302010,0,0,7578,5341,2237,66.718391,0,0,,373.07599,3931.8501,0,105.24,0,716.9198,346.73239,370.18744,72.990417,34.334423,132.57585,0,25.48712,25.17214,0,0,0,0,0,1,0,0
25530,25530,2011,25,25,Cundinamarca,Paratebueno,0,255302011,0,0,7609,5340,2269,72.230003,0,0,,373.07599,3931.8501,0,109.16,0,1240.204,903.67383,336.53012,81.871323,35.035221,97.980431,0,33.184147,37.755306,0,0,0,0,0,0,0,1
25530,25530,2012,25,25,Cundinamarca,Paratebueno,0,255302012,0,0,7639,5340,2299,70.559998,0,0,,373.07599,3931.8501,0,111.82,0,1061.2542,865.55487,195.69922,80.234215,34.614311,152.11375,0,40.136127,31.020742,0,0,0,0,0,0,0,1
25530,25530,2013,25,25,Cundinamarca,Paratebueno,0,255302013,0,0,7669,5340,2329,71.669998,0,0,,373.07599,3931.8501,0,113.98,0,1104.8558,829.18243,275.6734,94.505211,39.954006,139.29153,0,65.448318,36.31374,0,0,0,0,0,0,0,1
25530,25530,2014,25,25,Cundinamarca,Paratebueno,0,255302014,0,0,7698,5339,2359,78.252846,0,0,,373.07599,3931.8501,0,118.15,0,1078.5364,829.83844,248.69794,60.107288,35.897995,87.420197,10.363613,39.67131,15.775046,0,0,0,0,0,0,0,1
25530,25530,2015,25,25,Cundinamarca,Paratebueno,0,255302015,0,0,7726,5339,2387,81.930321,0,0,,373.07599,3931.8501,0,126.15,0,2011.1383,1410.0182,601.12006,80.96006,37.230762,62.746983,137.90805,45.894619,10.383684,0,0,0,0,0,0,0,1
25530,25530,2016,25,25,CUNDINAMARCA,PARATEBUENO,0,255302016,0,0,7754,5339,2415,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
25530,25530,2017,25,25,CUNDINAMARCA,PARATEBUENO,0,255302017,0,1,7782,5339,2443,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
25535,25535,2001,25,25,Cundinamarca,Pasca,0,255352001,0,0,10604,8189,2415,55.380573,0,0,1,3088.97,1575.15,0,66.730003,0,212.59517,100.21425,112.38093,34.097416,16.006107,6.2407703,0,1.2197483,8.895359,0,0,,0,0,0,0,1
25535,25535,2002,25,25,Cundinamarca,Pasca,0,255352002,0,0,10752,8300,2452,63.248707,0,0,1,3088.97,1575.15,0,71.400002,0,288.3403,137.23093,151.10941,25.467869,12.972116,80.463432,0,2.3612309,1.0002699,0,0,0,0,0,0,0,1
25535,25535,2003,25,25,Cundinamarca,Pasca,0,255352003,0,0,10891,8404,2487,54.747646,0,0,1,3088.97,1575.15,0,76.029999,0,347.90863,183.54898,164.35963,27.507517,13.814263,0,.029346311,4.0257583,8.2550087,0,0,0,0,0,0,0,1
25535,25535,2004,25,25,Cundinamarca,Pasca,0,255352004,0,0,11017,8496,2521,57.734318,0,0,1,3088.97,1575.15,0,80.209999,0,281.72794,84.885307,196.84261,33.678272,17.576965,48.695812,0,2.5352123,6.085052,0,0,0,0,0,0,0,1
25535,25535,2005,25,25,Cundinamarca,Pasca,0,255352005,0,0,11122,8572,2550,56.938194,0,0,1,3088.97,1575.15,0,84.099998,0,256.78683,82.552376,174.2345,46.724781,18.442629,0,0,3.6856389,8.1798439,0,0,0,0,0,0,0,1
25535,25535,2006,25,25,Cundinamarca,Pasca,0,255352006,0,0,11209,8633,2576,57.063766,0,1,1,3088.97,1575.15,0,87.870003,.089214027,248.97301,88.287666,160.68535,44.285973,16.147871,0,2.7773411,3.477895,11.653867,1,0,0,0,1,0,0,0
25535,25535,2007,25,25,Cundinamarca,Pasca,0,255352007,0,0,11328,8718,2610,62.182709,0,0,1,3088.97,1575.15,0,92.870003,0,362.86398,182.97343,179.89055,43.629116,13.909375,.015683943,0,4.156435,14.934916,1,0,0,0,0,0,1,0
25535,25535,2008,25,25,Cundinamarca,Pasca,0,255352008,0,0,11440,8799,2641,60.143311,0,0,1,3088.97,1575.15,0,100,0,293.23724,88.820457,204.41679,40.349125,9.9297199,0,0,4.0198426,16.991695,1,0,0,1,0,0,0,0
25535,25535,2009,25,25,Cundinamarca,Pasca,0,255352009,0,0,11549,8878,2671,60.326214,0,0,1,3088.97,1575.15,0,102,0,429.22647,189.22792,239.99854,46.534882,7.4619823,32.589867,68.243584,4.8710608,14.091279,1,0,0,0,0,1,0,0
25535,25535,2010,25,25,Cundinamarca,Pasca,0,255352010,0,0,11653,8953,2700,69.568687,0,1,1,3088.97,1575.15,0,105.24,.085814811,408.46252,112.18037,296.28217,39.215347,8.08008,0,0,5.6248498,20.286184,1,0,0,0,0,1,0,0
25535,25535,2011,25,25,Cundinamarca,Pasca,0,255352011,0,0,11760,9030,2730,69.269997,0,0,1,3088.97,1575.15,0,109.16,0,480.60828,242.35648,238.25182,35.186275,0,0,0,7.027833,26.481283,1,0,0,0,0,0,0,1
25535,25535,2012,25,25,Cundinamarca,Pasca,0,255352012,0,0,11870,9111,2759,70.379997,0,0,1,3088.97,1575.15,0,111.82,0,460.70059,336.53326,124.16731,37.607147,8.5907259,3.6916957,0,6.2430954,20.890255,1,0,0,0,0,0,0,1
25535,25535,2013,25,25,Cundinamarca,Pasca,0,255352013,0,0,11979,9190,2789,68.879997,0,0,1,3088.97,1575.15,0,113.98,0,567.20624,432.79602,134.41022,42.710514,8.6022186,16.772053,0,5.9231892,19.548742,1,0,0,0,0,0,0,1
25535,25535,2014,25,25,Cundinamarca,Pasca,0,255352014,0,0,12073,9259,2814,68.617966,0,0,1,3088.97,1575.15,0,118.15,0,600.69403,466.1716,134.52252,37.375904,8.0326691,38.277512,0,6.8624992,22.276838,1,0,0,0,0,0,0,1
25535,25535,2015,25,25,Cundinamarca,Pasca,0,255352015,0,0,12175,9334,2841,73.315704,0,0,1,3088.97,1575.15,0,126.15,0,1114.9418,645.65399,469.28778,46.271324,8.6617012,94.444008,0,7.1185818,21.690601,1,0,0,0,0,0,0,1
25535,25535,2016,25,25,Cundinamarca,Pasca,0,255352016,0,0,12271,9404,2867,,0,0,1,,,0,133.39999,0,,,,,,,,,,1,0,0,0,0,0,0,1
25535,25535,2017,25,25,Cundinamarca,Pasca,0,255352017,0,0,12378,9483,2895,,0,0,1,,,0,138.85001,0,,,,,,,,,,1,0,0,0,0,0,0,1
25572,25572,2001,25,25,Cundinamarca,Puerto Salgar,0,255722001,0,0,14039,3996,10043,59.517044,0,1,,0,0,0,66.730003,.071230143,290.99194,152.12753,138.8644,88.302742,23.859163,39.165585,0,17.166752,13.326644,0,0,,0,0,0,0,1
25572,25572,2002,25,25,Cundinamarca,Puerto Salgar,0,255722002,0,0,14419,4068,10351,62.210709,0,0,,0,0,0,71.400002,0,303.51001,123.09719,180.41283,112.78313,21.579836,33.960114,0,19.88166,5.1101651,0,0,0,0,0,0,0,1
25572,25572,2003,25,25,Cundinamarca,Puerto Salgar,0,255722003,0,0,14800,4140,10660,55.7313,0,0,,0,0,0,76.029999,0,140.65776,90.278641,50.379116,101.28994,27.888618,12.890361,0,12.97834,15.477265,0,0,0,0,0,0,0,1
25572,25572,2004,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722004,0,0,15169,4202,10967,65.921776,0,0,,0,0,0,80.209999,0,315.24991,139.13878,176.11115,120.07129,47.328548,34.033627,0,8.0579891,18.971066,0,0,0,0,0,0,0,1
25572,25572,2005,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722005,0,0,15519,4252,11267,64.730873,0,0,,0,0,0,84.099998,0,411.39059,184.09346,227.29716,108.35094,54.455975,4.1466565,0,16.678415,22.490095,0,0,0,0,0,0,0,1
25572,25572,2006,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722006,0,0,15847,4289,11558,69.632233,0,0,,0,0,0,87.870003,0,379.2446,138.70811,240.53651,123.06561,62.097157,28.433596,0,25.933159,23.788275,0,0,0,0,1,0,0,0
25572,25572,2007,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722007,0,0,16157,4322,11835,74.079056,0,0,,0,0,0,92.870003,0,518.53809,259.2486,259.28946,134.47638,58.454288,16.860506,0,19.994926,13.709558,0,0,0,0,0,0,1,0
25572,25572,2008,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722008,0,0,16463,4353,12110,73.36692,0,0,,0,0,0,100,0,431.46359,212.25482,219.20877,123.88198,52.017067,10.106359,0,19.757275,30.607058,0,0,0,1,0,0,0,0
25572,25572,2009,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722009,0,14.6,16769,4386,12383,69.836075,0,0,,0,0,0,102,0,484.72327,169.41029,315.31296,141.18394,46.864605,10.265734,0,21.48555,5.0321612,0,0,0,0,0,1,0,0
25572,25572,2010,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722010,0,30.833,17082,4420,12662,77.87915,0,0,,0,0,0,105.24,0,464.11829,221.34688,242.77141,143.67171,40.500755,13.266603,0,27.34613,24.053829,0,0,0,0,0,1,0,0
25572,25572,2011,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722011,0,20.040001,17392,4455,12937,75.93,0,0,,0,0,0,109.16,0,328.01898,146.11436,181.90462,132.5679,39.690109,13.97016,0,29.785664,16.757767,0,0,0,0,0,0,0,1
25572,25572,2012,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722012,0,2,17729,4497,13232,77.919998,0,0,,0,0,0,111.82,0,418.97232,304.02441,114.9479,136.93721,39.102894,10.71973,33.244759,40.069572,20.190805,0,0,0,0,0,0,0,1
25572,25572,2013,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722013,0,0,18040,4534,13506,76.25,0,0,,0,0,0,113.98,0,648.66534,496.53784,152.1275,124.70425,35.82785,1.4590025,0,71.058434,23.216911,0,0,0,0,0,0,0,1
25572,25572,2014,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722014,0,0,18367,4576,13791,79.505219,0,0,,0,0,0,118.15,0,661.59564,501.5101,160.08554,109.58868,38.596241,72.760765,0,157.74916,15.877572,0,0,0,0,0,0,0,1
25572,25572,2015,25,25,CUNDINAMARCA,PUERTO SALGAR,0,255722015,0,0,18688,4618,14070,77.218231,0,0,,0,0,0,126.15,0,680.37036,244.79271,435.57764,106.32735,41.667728,54.337982,0,117.95158,15.999253,0,0,0,0,0,0,0,1
25572,25572,2016,25,25,Cundinamarca,Puerto Salgar,0,255722016,0,0,19009,4661,14348,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
25572,25572,2017,25,25,Cundinamarca,Puerto Salgar,0,255722017,0,0,19337,4707,14630,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
25580,25580,2001,25,25,Cundinamarca,Pulí,0,255802001,0,0,3047,2491,556,54.659645,0,0,,958.93201,1516.9399,0,66.730003,0,679.69366,401.1109,278.58273,8.2965155,0,53.018223,0,.54051042,40.640583,0,0,,0,0,0,0,1
25580,25580,2002,25,25,Cundinamarca,Pulí,0,255802002,0,0,3017,2453,564,55.3951,0,1,,958.93201,1516.9399,0,71.400002,.33145508,755.54865,324.21368,431.33496,2.6015046,0,0,0,.43497673,66.240883,0,0,0,0,0,0,0,1
25580,25580,2003,25,25,Cundinamarca,Pulí,0,255802003,0,0,2990,2417,573,58.658188,0,0,,958.93201,1516.9399,0,76.029999,0,1425.8031,908.41895,517.38422,3.9686854,0,183.00864,0,.29516602,21.87088,0,0,0,0,0,0,0,1
25580,25580,2004,25,25,CUNDINAMARCA,PULI,0,255802004,0,0,2965,2384,581,60.208683,0,0,,958.93201,1516.9399,0,80.209999,0,694.22821,208.81654,485.41171,27.766068,0,100.88022,0,3.5795579,8.7270908,0,0,0,0,0,0,0,1
25580,25580,2005,25,25,CUNDINAMARCA,PULI,0,255802005,0,0,2945,2356,589,59.373875,0,0,,958.93201,1516.9399,0,84.099998,0,940.84698,459.0412,481.80579,53.511768,0,75.205162,0,.63268524,12.873348,0,0,0,0,0,0,0,1
25580,25580,2006,25,25,CUNDINAMARCA,PULI,0,255802006,0,0,2927,2330,597,56.868793,0,0,,958.93201,1516.9399,0,87.870003,0,1160.0059,604.74695,555.25891,17.903114,0,45.24807,269.85544,5.8609114,13.588496,0,0,0,0,1,0,0,0
25580,25580,2007,25,25,CUNDINAMARCA,PULI,0,255802007,0,0,2929,2324,605,72.779648,0,0,,958.93201,1516.9399,0,92.870003,0,2751.2249,2186.7095,564.5152,32.944355,0,353.34583,0,12.654759,31.076086,0,0,0,0,0,0,1,0
25580,25580,2008,25,25,CUNDINAMARCA,PULI,0,255802008,0,0,2938,2325,613,66.235283,0,0,,958.93201,1516.9399,0,100,0,1401.0586,691.47241,709.58606,46.264122,0,212.2563,194.73383,12.36079,14.174949,0,0,0,1,0,0,0,0
25580,25580,2009,25,25,CUNDINAMARCA,PULI,0,255802009,0,0,2941,2320,621,55.251873,0,0,,958.93201,1516.9399,0,102,0,1843.6237,888.79236,954.8313,32.955647,0,110.83199,0,.58536845,5.8140159,0,0,0,0,0,1,0,0
25580,25580,2010,25,25,CUNDINAMARCA,PULI,0,255802010,0,2,2957,2329,628,64.539894,0,0,,958.93201,1516.9399,0,105.24,0,1441.5424,818.22418,623.31818,31.179195,0,201.56516,0,11.019791,51.156403,0,0,0,0,0,1,0,0
25580,25580,2011,25,25,Cundinamarca,Pulí,0,255802011,0,0,2964,2329,635,61.200001,0,0,,958.93201,1516.9399,0,109.16,0,1523.5646,919.5799,603.98456,39.994358,0,175.64799,187.45758,12.831995,17.491741,0,0,0,0,0,0,0,1
25580,25580,2012,25,25,Cundinamarca,Pulí,0,255802012,0,0,2960,2318,642,60.889999,0,0,,958.93201,1516.9399,0,111.82,0,972.74951,692.14014,280.60931,26.186583,0,134.84879,264.24466,6.5276918,29.416519,0,0,0,0,0,0,0,1
25580,25580,2013,25,25,Cundinamarca,Pulí,0,255802013,0,0,2975,2326,649,61.540001,0,0,,958.93201,1516.9399,0,113.98,0,1719.8623,1407.9194,311.94293,31.397057,0,97.319153,557.3056,13.422381,36.407875,0,0,0,0,0,0,0,1
25580,25580,2014,25,25,Cundinamarca,Pulí,0,255802014,0,0,2981,2325,656,60.962643,0,0,,958.93201,1516.9399,0,118.15,0,1672.557,1190.163,482.39417,29.86751,0,42.855492,249.12978,14.846061,46.011333,0,0,0,0,0,0,0,1
25580,25580,2015,25,25,Cundinamarca,Pulí,0,255802015,0,0,2999,2337,662,77.995712,0,0,,958.93201,1516.9399,0,126.15,0,2966.8164,2123.886,842.93018,31.84108,0,0,899.30945,30.052559,28.877377,0,0,0,0,0,0,0,1
25580,25580,2016,25,25,Cundinamarca,Pulí,0,255802016,0,0,3007,2339,668,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
25580,25580,2017,25,25,Cundinamarca,Pulí,0,255802017,0,0,3024,2350,674,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
25592,25592,2001,25,25,Cundinamarca,Quebradanegra,0,255922001,0,0,4759,4409,350,51.562756,0,0,,1058.91,1779.62,0,66.730003,0,443.32791,198.55742,244.77049,22.500687,0,0,46.032017,5.4574122,21.033598,0,0,,0,0,0,0,1
25592,25592,2002,25,25,Cundinamarca,Quebradanegra,0,255922002,0,0,4732,4380,352,54.912209,0,0,,1058.91,1779.62,0,71.400002,0,626.16705,271.69742,354.4696,18.707483,0,0,53.986088,2.8502526,10.860261,0,0,0,0,0,0,0,1
25592,25592,2003,25,25,Cundinamarca,Quebradanegra,0,255922003,0,0,4711,4358,353,54.332245,0,0,,1058.91,1779.62,0,76.029999,0,515.65662,239.66173,275.99487,25.736973,0,0,1.3420727,4.9436407,7.4652967,0,0,0,0,0,0,0,1
25592,25592,2004,25,25,Cundinamarca,Quebradanegra,0,255922004,0,0,4698,4343,355,57.730247,0,0,,1058.91,1779.62,0,80.209999,0,467.85052,218.29752,249.55299,45.467335,0,0,21.229925,4.7050819,19.748075,0,0,0,0,0,0,0,1
25592,25592,2005,25,25,Cundinamarca,Quebradanegra,0,255922005,0,0,4691,4333,358,59.125916,0,0,,1058.91,1779.62,0,84.099998,0,591.96643,320.9397,271.02673,37.082928,11.534472,0,8.0225468,5.8616562,15.237263,0,0,0,0,0,0,0,1
25592,25592,2006,25,25,Cundinamarca,Quebradanegra,0,255922006,0,0,4691,4330,361,58.683651,0,0,,1058.91,1779.62,0,87.870003,0,621.19952,362.22189,258.9776,35.818691,16.061207,0,22.14954,4.4694519,30.093775,0,0,0,0,1,0,0,0
25592,25592,2007,25,25,Cundinamarca,Quebradanegra,0,255922007,0,0,4694,4329,365,63.533463,0,0,,1058.91,1779.62,0,92.870003,0,876.6947,618.69635,257.99838,39.272659,17.586239,0,0,4.077702,39.087307,0,0,0,0,0,0,1,0
25592,25592,2008,25,25,Cundinamarca,Quebradanegra,0,255922008,0,0,4704,4335,369,69.085037,0,0,,1058.91,1779.62,0,100,0,546.33673,288.53806,257.79871,30.007015,15.67602,0,50.80442,5.5975766,29.230442,0,0,0,1,0,0,0,0
25592,25592,2009,25,25,Cundinamarca,Quebradanegra,0,255922009,0,0,4709,4337,372,64.099754,0,0,,1058.91,1779.62,0,102,0,708.74426,394.39267,314.35153,30.438168,13.622642,0,94.872139,7.7230091,37.63007,0,0,0,0,0,1,0,0
25592,25592,2010,25,25,Cundinamarca,Quebradanegra,0,255922010,0,0,4708,4334,374,66.538834,0,0,,1058.91,1779.62,0,105.24,0,1112.1078,693.54407,418.56363,48.925072,11.171819,0,0,5.5753136,34.50502,0,0,0,0,0,1,0,0
25592,25592,2011,25,25,Cundinamarca,Quebradanegra,0,255922011,0,0,4722,4344,378,62.720001,0,0,,1058.91,1779.62,0,109.16,0,750.26318,331.74707,418.51611,51.953857,7.6491861,0,0,5.2495518,37.847446,0,0,0,0,0,0,0,1
25592,25592,2012,25,25,Cundinamarca,Quebradanegra,0,255922012,0,0,4721,4341,380,68.82,0,0,,1058.91,1779.62,0,111.82,0,670.83807,542.40002,128.43802,58.509373,11.39889,14.006763,0,6.9996352,38.436375,0,0,0,0,0,0,0,1
25592,25592,2013,25,25,Cundinamarca,Quebradanegra,0,255922013,0,0,4725,4343,382,69.379997,0,0,,1058.91,1779.62,0,113.98,0,1255.537,965.1618,290.37524,61.871803,6.62253,65.174339,0,9.9017353,33.236126,0,0,0,0,0,0,0,1
25592,25592,2014,25,25,Cundinamarca,Quebradanegra,0,255922014,0,0,4733,4349,384,65.30011,0,0,,1058.91,1779.62,0,118.15,0,1174.2523,974.29681,199.95543,57.948921,10.722206,26.781511,0,10.80382,35.968658,0,0,0,0,0,0,0,1
25592,25592,2015,25,25,Cundinamarca,Quebradanegra,0,255922015,0,0,4738,4352,386,73.246613,0,0,,1058.91,1779.62,0,126.15,0,3052.3511,2116.8652,935.48572,60.082783,10.802433,25.05665,0,8.8500271,40.729973,0,0,0,0,0,0,0,1
25592,25592,2016,25,25,Cundinamarca,Quebradanegra,0,255922016,0,0,4745,4357,388,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
25592,25592,2017,25,25,Cundinamarca,Quebradanegra,0,255922017,0,0,4759,4369,390,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
25594,25594,2001,25,25,Cundinamarca,Quetame,0,255942001,0,0,6243,5075,1168,49.126419,0,7,,0,0,0,66.730003,1.1212558,220.29193,34.809074,185.48283,4.192317,4.7218475,0,0,1.4853741,4.192317,0,0,,0,0,0,0,1
25594,25594,2002,25,25,Cundinamarca,Quetame,0,255942002,0,0,6337,5118,1219,56.188828,0,1,,0,0,0,71.400002,.15780337,466.24088,157.15073,309.09018,3.7304807,3.9282873,11.638772,67.872467,1.3760277,11.279405,0,0,0,0,0,0,0,1
25594,25594,2003,25,25,Cundinamarca,Quetame,0,255942003,0,0,6426,5158,1268,58.94976,0,0,,0,0,0,76.029999,0,326.11765,147.3119,178.80574,1.9090455,5.6704407,5.7641835,0,1.4532243,7.1486354,0,0,0,0,0,0,0,1
25594,25594,2004,25,25,Cundinamarca,Quetame,0,255942004,0,0,6505,5194,1311,53.702679,0,0,,0,0,0,80.209999,0,309.05038,77.188431,231.86195,3.9490881,7.903542,5.8999624,0,2.3023729,5.0514979,0,0,0,0,0,0,0,1
25594,25594,2005,25,25,Cundinamarca,Quetame,0,255942005,0,0,6570,5222,1348,55.709496,0,0,,0,0,0,84.099998,0,460.68643,224.19331,236.49313,6.2761412,7.2246742,1.544512,0,6.5553985,10.94515,0,0,0,0,0,0,0,1
25594,25594,2006,25,25,Cundinamarca,Quetame,0,255942006,0,0,6621,5244,1377,55.014526,0,0,,0,0,0,87.870003,0,403.10797,174.35822,228.74977,5.1891818,11.88596,0,43.020706,5.9901614,8.8362198,0,0,0,0,1,0,0,0
25594,25594,2007,25,25,Cundinamarca,Quetame,0,255942007,0,0,6683,5276,1407,46.392845,0,0,,0,0,0,92.870003,0,418.6329,124.75931,293.8736,5.375814,13.259319,12.682989,0,6.1917319,13.715938,0,0,0,0,0,0,1,0
25594,25594,2008,25,25,Cundinamarca,Quetame,0,255942008,0,0,6737,5302,1435,61.794334,0,0,,0,0,0,100,0,261.0426,36.332047,224.71056,8.9196968,10.860472,0,0,4.1699572,2.7653258,0,0,0,1,0,0,0,0
25594,25594,2009,25,25,Cundinamarca,Quetame,0,255942009,0,0,6801,5337,1464,55.990108,0,0,,0,0,0,102,0,635.98694,309.05618,326.93076,9.0642672,3.7484396,0,0,3.5679586,.66267651,0,0,0,0,0,1,0,0
25594,25594,2010,25,25,Cundinamarca,Quetame,0,255942010,0,0,6862,5371,1491,61.878109,0,0,,0,0,0,105.24,0,398.32254,136.66455,261.65802,5.9872947,2.2719564,0,14.001815,22.10585,5.9437823,0,0,0,0,0,1,0,0
25594,25594,2011,25,25,Cundinamarca,Quetame,0,255942011,0,0,6919,5402,1517,63.73,0,0,,0,0,0,109.16,0,453.23773,151.90288,301.33487,4.6565771,4.2204323,0,31.511374,28.29834,6.6042852,0,0,0,0,0,0,0,1
25594,25594,2012,25,25,Cundinamarca,Quetame,0,255942012,0,0,6974,5433,1541,74.690002,0,0,,0,0,0,111.82,0,503.38388,364.47708,138.90677,7.7195759,10.769234,0,93.218018,129.34271,14.043633,0,0,0,0,0,0,0,1
25594,25594,2013,25,25,Cundinamarca,Quetame,0,255942013,0,0,7031,5466,1565,79.949997,0,0,,0,0,0,113.98,0,1038.4003,838.13318,200.26712,6.9353328,5.9629889,46.670521,79.576981,328.89252,19.979889,0,0,0,0,0,0,0,1
25594,25594,2014,25,25,Cundinamarca,Quetame,0,255942014,0,0,7090,5502,1588,76.976295,0,0,,0,0,0,118.15,0,1444.5831,1209.4199,235.16327,9.0283947,7.2990575,81.46138,12.378337,205.37048,28.871647,0,0,0,0,0,0,0,1
25594,25594,2015,25,25,Cundinamarca,Quetame,0,255942015,0,0,7141,5532,1609,83.891747,0,0,,0,0,0,126.15,0,1308.9873,741.76196,567.22534,9.201745,6.448668,16.079489,60.706104,394.46802,37.854675,0,0,0,0,0,0,0,1
25594,25594,2016,25,25,Cundinamarca,Quetame,0,255942016,0,0,7193,5564,1629,,0,0,,,,0,133.39999,0,,,,,,,,,,0,0,0,0,0,0,0,1
25594,25594,2017,25,25,Cundinamarca,Quetame,0,255942017,0,0,7241,5593,1648,,0,0,,,,0,138.85001,0,,,,,,,,,,0,0,0,0,0,0,0,1
